YEAR; MONTH; DAY; HOUR; MIN; SEC; LONGITUDE; LATITUDE; DEPTH; EXP(Nm); M0; MAG; Mrr; Mtt; Mpp; Mrt; Mtp; Mpr; Str1; Dip1; Rake1; Str2; Dip2; Rake2
2017; 4;10;18;48;38.70; 167.3600; -19.3000; 17.9;16;4.039;5.0;-3.580;-0.127; 3.700;-1.300;-1.160;-0.118;   3.00;46.00; -62.00; 146.00;50.00;-116.00
2017; 4;10;20;42; 4.34; 142.4655;  29.6430; 48.0;16;1.460;4.7; 0.291;-0.421; 0.130;-1.068; 0.728; 0.781; 115.00;13.00;  78.00; 307.00;78.00;  93.00
2017; 4;10;20;42; 7.30; 142.2700;  29.5400; 23.9;16;2.920;4.9; 2.720;-0.727;-2.000;-0.854; 0.871; 1.070; 157.00;31.00;  98.00; 328.00;59.00;  85.00
2017; 4;10;21;20; 6.39; 143.5770;  37.2320; 58.0;14;9.810;3.9;-7.162; 3.062; 4.100; 4.812; 5.707; 1.831;  23.00;33.00;-121.00; 239.00;62.00; -71.00
2017; 4;11; 2;44;29.70; 127.6300;   5.5500; 26.6;16;4.107;5.0; 2.690; 0.181;-2.870;-1.310;-0.586; 2.670; 211.00;28.00; 131.00; 346.00;69.00;  70.00
2017; 4;11; 2;50;43.00; 127.5700;   5.4800; 32.3;16;6.292;5.1; 4.940; 1.440;-6.380;-0.032;-1.130; 2.560;   3.00;57.00;  84.00; 195.00;33.00; 100.00
2017; 4;11; 8; 8;22.90; 130.4200;  -6.6900;120.6;16;6.031;5.1; 1.530;-5.640; 4.100;-0.935; 2.190; 2.360;  60.00;63.00;  13.00; 324.00;78.00; 152.00
2017; 4;11;11;22;45.80; 127.5800;   5.5400; 27.7;17;1.321;5.3; 1.020; 0.169;-1.190; 0.111;-0.015; 0.714;   6.00;62.00;  95.00; 174.00;29.00;  80.00
2017; 4;11;14;42;20.50; 127.5800;   5.5700; 24.1;17;4.506;5.7; 3.730; 0.376;-4.110; 0.597; 0.051; 2.130;   8.00;60.00;  99.00; 170.00;31.00;  75.00
2017; 4;11;15;55;53.10; 127.7300;   5.6500; 28.2;16;5.630;5.1; 4.400; 0.374;-4.770;-0.783; 0.193; 3.160; 186.00;28.00; 103.00; 351.00;63.00;  83.00
2017; 4;11;17;41;24.10; 127.4900;   5.5600; 28.9;17;0.996;5.3; 0.769; 0.123;-0.890; 0.076;-0.009; 0.543;   5.00;62.00;  95.00; 175.00;29.00;  81.00
2017; 4;11;18;10;49.21; 140.1008;  36.1608; 54.5;15;6.280;4.5; 2.377;-2.200;-0.176;-5.743; 1.093; 0.040; 133.00;14.00; 130.00; 273.00;79.00;  81.00
2017; 4;11;21;21; 0.90; 124.7000;   7.7400; 12.0;17;6.881;5.8;-0.941; 7.350;-6.410;-0.046; 0.129;-0.030; 224.00;90.00; 180.00; 314.00;90.00;   0.00
2017; 4;11;21;54;25.90; 141.4500;  11.5100; 27.3;16;3.388;5.0; 3.370;-3.050;-0.320;-0.226;-0.347; 1.090;  68.00;46.00;  68.00; 278.00;48.00; 111.00
2017; 4;12; 7;34;57.32; 133.8862;  38.6023;480.1;16;6.280;5.1;-1.366; 3.565;-2.199; 4.207; 2.079;-2.815;  35.00;36.00;-167.00; 294.00;82.00; -55.00
2017; 4;12;13;55;40.26; 130.2363;  28.7177; 53.1;16;1.750;4.8; 0.874;-0.159;-0.715; 0.526;-0.799; 1.256;  23.00;71.00;  79.00; 235.00;21.00; 120.00
2017; 4;12;13;55;42.30; 130.2800;  28.6400; 29.5;16;2.766;4.9; 2.400;-0.749;-1.650; 1.130;-0.995; 0.938;  42.00;61.00;  98.00; 205.00;30.00;  76.00
2017; 4;12;20; 1; 6.60; 124.7500;   7.7300; 12.0;17;2.533;5.5;-0.557; 2.690;-2.130; 0.032;-0.455; 0.535; 139.00;78.00; -12.00; 232.00;78.00;-168.00
2017; 4;12;21;42;53.61; 129.6863;  29.5737;  7.0;15;2.160;4.2;-1.064; 1.216;-0.151;-0.566; 0.099;-1.890;  34.00;78.00;-111.00; 276.00;24.00; -30.00
2017; 4;13; 0;23;58.00; 146.4600;  -3.2300; 17.9;16;2.562;4.9;-0.571;-0.084; 0.650;-1.140; 2.240;-0.264;  83.00;84.00; -29.00; 176.00;61.00;-174.00
2017; 4;13;16; 5;53.70; 127.4900;   5.5300; 28.5;17;2.921;5.6; 2.130; 0.516;-2.640; 0.734; 0.080; 1.470;  16.00;63.00; 109.00; 159.00;32.00;  58.00
2017; 4;13;16;22;16.20;  28.8400;  37.0900; 12.0;16;4.162;5.0;-3.920; 3.460; 0.450; 1.380; 0.148;-1.490;  73.00;37.00;-117.00; 286.00;58.00; -71.00
2017; 4;13;17; 5;57.90;-178.0500; -18.3000;503.8;17;5.719;5.8; 4.680; 0.312;-4.990;-3.130;-0.292;-0.715; 209.00;57.00; 122.00; 340.00;45.00;  51.00
2017; 4;13;19;41;11.20; 122.3800;  25.1000;179.0;16;2.499;4.9;-2.010; 1.440; 0.560;-0.838;-1.230;-0.957; 100.00;53.00;-126.00; 330.00;49.00; -52.00
2017; 4;13;19;41;11.88; 122.3673;  25.0727;170.0;16;1.530;4.7;-1.481; 1.154; 0.327;-0.248;-0.672;-0.110; 111.00;49.00;-101.00; 308.00;43.00; -78.00
2017; 4;14; 2;36;39.30;  68.5400;  -5.5400; 12.0;16;3.099;4.9;-0.145;-2.800; 2.940;-0.495;-0.666;-0.834; 128.00;72.00; 179.00; 218.00;89.00;  18.00
2017; 4;14; 5;50; 4.50; 145.3600;  14.1400;132.3;16;2.565;4.9;-0.658;-0.445; 1.100; 1.870; 0.601;-1.550; 221.00;22.00; -13.00; 322.00;85.00;-111.00
2017; 4;14; 5;53;16.80;  43.4400;  11.9700; 12.0;16;4.632;5.0;-3.570; 4.940;-1.360; 0.898;-0.520; 1.190; 118.00;45.00; -55.00; 253.00;55.00;-120.00
2017; 4;14;10;44;55.10;  43.3500;  11.9500; 12.0;16;4.756;5.1;-1.610; 4.090;-2.490; 2.240;-0.066; 2.220; 130.00;44.00; -19.00; 234.00;77.00;-132.00
2017; 4;14;14; 1;20.86; 138.7283;  36.8172;  4.9;15;2.270;4.2; 0.948; 0.756;-1.704; 0.448;-1.333;-1.062;  63.00;51.00; 158.00; 167.00;73.00;  41.00
2017; 4;14;15;46;12.01; 140.0623;  35.6568; 67.9;15;1.750;4.1; 1.169; 0.170;-1.339; 0.725;-0.292; 0.923;  29.00;67.00; 107.00; 170.00;28.00;  55.00
2017; 4;15; 7; 4; 7.76; 141.7805;  32.2158; 18.0;16;1.190;4.7;-0.027; 0.221;-0.194; 1.122;-0.049;-0.376;  52.00; 5.00;-147.00; 289.00;87.00; -86.00
2017; 4;15;15; 9;53.20; 162.5300; -11.0600; 25.4;16;2.658;4.9; 1.020;-0.253;-0.760;-0.880; 1.680;-1.680; 178.00;72.00; 135.00; 285.00;47.00;  25.00
2017; 4;15;19;24; 1.04; 142.5697;  41.1225; 32.4;15;3.530;4.3; 2.136;-0.198;-1.938; 1.518; 0.069; 2.496;  24.00;73.00; 103.00; 166.00;21.00;  54.00
2017; 4;15;20;40;57.40; 124.6900;   7.7600; 17.4;17;0.742;5.2;-0.230; 0.808;-0.570;-0.018;-0.032; 0.207; 133.00;74.00; -19.00; 229.00;72.00;-163.00
2017; 4;16; 9;44; 6.90;  83.0900;  -7.3700; 32.3;17;4.280;5.7; 1.690;-4.680; 2.990; 1.450;-1.490; 0.053; 213.00;75.00;  -2.00; 304.00;88.00;-165.00
2017; 4;16;17;59;23.80; 179.9800; -24.4900;522.3;17;1.018;5.3; 0.239;-0.009;-0.220;-0.328;-0.347;-0.884;  70.00;15.00; 140.00; 199.00;81.00;  79.00
2017; 4;16;18;34;14.44; 120.5855;  23.2055;  0.0;15;3.070;4.3;-0.267;-1.194; 1.461;-1.509; 2.233;-0.652;  73.00;89.00; -32.00; 164.00;58.00;-179.00
2017; 4;17; 2;21;34.90; 166.4000; -13.4100; 27.6;17;5.270;5.7; 4.980;-0.896;-4.080; 1.520; 1.900;-0.868; 144.00;54.00;  77.00; 345.00;38.00; 107.00
2017; 4;17; 3;10; 9.90; 166.2900; -13.3900; 29.1;16;5.758;5.1; 5.720;-0.812;-4.900; 0.910; 1.770;-0.730; 154.00;50.00;  83.00; 345.00;40.00;  99.00
2017; 4;17; 9;40; 8.46; 140.6622;  30.1030; 26.0;15;3.490;4.3; 1.084; 1.083;-2.167;-2.298;-1.379;-1.214; 236.00;79.00; 126.00; 342.00;37.00;  19.00
2017; 4;17;10;41; 5.85; 141.9500;  30.3377; 58.0;15;2.830;4.2; 1.597; 0.850;-2.448;-1.573; 0.313;-0.937; 208.00;66.00; 129.00; 324.00;45.00;  34.00
2017; 4;17;14;35;26.90;-173.6100; -16.1500;142.7;16;5.633;5.1;-0.231;-1.530; 1.760; 3.720;-0.200; 3.890; 223.00;89.00; -73.00; 315.00;17.00;-177.00
2017; 4;17;17;39; 2.09; 140.2100;  34.5753; 78.9;15;2.050;4.1; 0.500; 1.198;-1.698;-0.663;-1.083;-0.806; 241.00;88.00; 151.00; 332.00;61.00;   2.00
2017; 4;17;18;57;27.72; 130.3557;  27.6185; 65.2;15;3.100;4.3;-2.638; 1.598; 1.040;-0.086; 0.802; 2.135;  65.00;32.00; -54.00; 204.00;65.00;-110.00
2017; 4;17;19;14;31.70; 166.2700; -13.4500; 19.2;16;6.783;5.2; 5.440;-0.272;-5.170; 3.150; 1.650;-2.310;   0.00;33.00; 122.00; 144.00;63.00;  71.00
2017; 4;17;21;38;54.40; 157.6800;  52.1400;102.1;16;4.067;5.0; 2.610;-3.080; 0.460;-0.968;-2.260;-1.720;  93.00;40.00; 136.00; 220.00;63.00;  59.00
2017; 4;17;21;53;36.12; 130.5112;  29.3493; 37.4;15;1.560;4.1; 0.155; 0.336;-0.491; 0.389;-0.730; 1.352;   6.00;83.00;  67.00; 260.00;24.00; 164.00
2017; 4;17;23; 4;36.50;  70.7200;  36.5200;194.0;16;5.085;5.1; 4.730;-2.480;-2.250;-2.730;-1.630;-0.046;  36.00;34.00;  65.00; 245.00;60.00; 106.00
2017; 4;18; 2;37;49.00; 137.6000;   8.4400; 23.0;16;2.672;4.9; 2.900;-1.200;-1.700;-0.080;-0.960;-0.019;  37.00;44.00;  89.00; 219.00;46.00;  91.00
2017; 4;18; 9;13;10.10; 100.1700;  20.6800; 21.5;16;3.028;4.9;-0.344;-2.650; 2.990; 0.031; 1.040;-0.394; 145.00;87.00; 174.00; 235.00;84.00;   3.00
2017; 4;18;17;11;54.00;-178.3700; -18.0300;646.5;18;1.767;6.1;-0.828;-0.255; 1.080; 1.230;-0.687;-0.429; 189.00;36.00; -29.00; 303.00;73.00;-122.00
2017; 4;19; 3;46;32.35; 130.0235;  32.7218; 15.9;15;1.510;4.1;-0.859; 1.428;-0.570;-0.444; 0.218; 0.696; 116.00;65.00; -48.00; 231.00;48.00;-145.00
2017; 4;19; 5; 1; 8.00; 170.0800; -13.9500;619.3;17;3.081;5.6;-2.170; 1.380; 0.780; 1.270; 1.990;-0.567;  21.00;47.00;-135.00; 257.00;59.00; -53.00
2017; 4;19;15;16; 2.01; 129.6137;  27.2862; 25.0;16;1.340;4.7; 0.965; 0.331;-1.296; 0.331;-0.667; 0.067;  44.00;55.00; 124.00; 174.00;47.00;  52.00
2017; 4;19;15;16; 2.40; 129.7300;  27.1300; 29.8;16;2.038;4.8; 1.190;-0.072;-1.120; 1.330;-0.824; 0.608;  55.00;70.00; 114.00; 183.00;30.00;  42.00
2017; 4;19;17;13;41.70; 140.6420;  36.7023;  6.2;15;2.460;4.2;-1.840; 0.149; 1.691;-1.064;-0.920; 0.965; 141.00;63.00;-104.00; 350.00;30.00; -64.00
2017; 4;19;17;15;30.80; 141.9145;  37.3217; 35.6;15;7.910;4.5;-7.054; 4.143; 2.912;-1.188; 4.935;-0.812;  50.00;50.00; -88.00; 227.00;40.00; -93.00
2017; 4;19;17;15;32.60; 141.9400;  37.3500; 27.0;16;2.761;4.9;-2.960; 1.400; 1.560;-0.355; 0.992; 0.422;  51.00;45.00; -77.00; 214.00;46.00;-102.00
2017; 4;19;19;46; 7.60; 140.5903;  36.6957;  8.8;15;1.180;4.0;-1.087;-0.073; 1.159; 0.068; 0.196; 0.293;   8.00;38.00; -92.00; 190.00;52.00; -88.00
2017; 4;20; 8;42;22.80; 156.4500;  49.1800; 26.1;17;0.843;5.2; 0.682;-0.212;-0.470; 0.253;-0.321; 0.421;  32.00;63.00;  88.00; 216.00;27.00;  93.00
2017; 4;20;11;41;25.08; 148.4710;  43.9895;  0.0;16;5.190;5.1; 1.676;-0.858;-0.819; 2.608;-1.264; 4.069;  33.00;80.00;  84.00; 243.00;12.00; 119.00
2017; 4;20;11;41;27.30; 148.9000;  44.4000; 54.2;17;0.958;5.3; 0.929;-0.467;-0.460; 0.102;-0.424; 0.289;  38.00;54.00;  81.00; 232.00;37.00; 102.00
2017; 4;20;15;20;45.20; 156.4900;  49.1500; 27.1;17;0.960;5.3; 0.833;-0.289;-0.540; 0.241;-0.365; 0.441;  32.00;61.00;  87.00; 219.00;29.00;  96.00
2017; 4;20;16;20;11.65; 121.1867;  23.0317;  0.0;15;3.180;4.3;-3.094; 1.820; 1.274; 2.019;-0.039; 0.009;  93.00;25.00; -88.00; 271.00;65.00; -91.00
2017; 4;20;16;54; 0.80; 120.0800;  -1.1400; 21.0;16;1.728;4.8;-0.447; 1.560;-1.110;-0.099;-0.682;-0.760;  63.00;67.00;-159.00; 324.00;71.00; -24.00
2017; 4;20;22;59;29.60;-173.5700; -20.7200; 16.9;17;2.480;5.5; 1.910; 0.236;-2.140; 0.775;-0.449; 1.110;  25.00;62.00; 105.00; 175.00;32.00;  64.00
2017; 4;21; 0; 7; 6.40; 164.2700; -10.8600; 27.0;16;4.289;5.0; 2.790;-3.440; 0.640; 0.904; 1.260;-2.450; 135.00;65.00; 123.00; 258.00;40.00;  41.00
2017; 4;21; 4; 0;33.00;  99.4400;  -2.1900; 34.6;16;6.085;5.1; 4.710;-2.280;-2.430; 2.460; 2.470;-2.870; 138.00;64.00;  92.00; 314.00;26.00;  86.00
2017; 4;21; 8;47;41.03; 142.9495;  42.3535; 54.8;15;1.230;4.0;-0.972; 0.748; 0.224; 0.054;-0.501; 0.728; 148.00;60.00; -60.00; 279.00;41.00;-131.00
2017; 4;21;10;35; 0.50; 153.2600;  -4.8600; 50.7;16;6.353;5.1; 2.960; 3.550;-6.510;-2.500; 0.734;-1.470; 212.00;68.00; 142.00; 318.00;55.00;  27.00
2017; 4;21;13; 9;23.10;  29.2500;  38.8000; 12.0;16;5.208;5.1;-4.950; 5.140;-0.180; 0.641; 1.170;-0.014;  76.00;42.00; -93.00; 260.00;48.00; -88.00
2017; 4;21;14;12;23.60;  27.4700;  38.6400; 12.0;16;5.689;5.1;-4.920; 3.890; 1.030;-1.330;-3.150; 1.100; 125.00;54.00; -87.00; 300.00;36.00; -95.00
2017; 4;22; 2;35; 9.60;-175.9700; -19.5600; 15.4;16;3.556;5.0;-0.755;-2.750; 3.500;-0.727;-0.278; 1.670;  44.00;62.00;   0.00; 134.00;90.00;-152.00
2017; 4;23; 1;19;46.80; 126.5800;   9.1700; 44.2;17;1.384;5.4; 1.140; 0.269;-1.410; 0.350;-0.039; 0.362;  18.00;56.00; 112.00; 163.00;40.00;  62.00
2017; 4;23; 5;21;36.40; 153.3400;  -6.7800; 19.1;16;3.833;5.0;-3.360; 2.180; 1.180;-1.810;-1.530;-0.907; 103.00;58.00;-116.00; 325.00;41.00; -56.00
2017; 4;23; 6;37; 5.23; 142.2030;  46.3082; 14.0;16;4.310;5.0; 4.405;-0.319;-4.086; 0.194; 0.297;-0.633; 174.00;49.00;  88.00; 357.00;41.00;  93.00
2017; 4;23; 6;37;11.10; 141.9800;  46.2500; 14.9;16;6.228;5.1; 5.910;-0.430;-5.480;-0.965; 0.036;-2.350; 188.00;57.00;  99.00; 352.00;34.00;  77.00
2017; 4;23;10; 9;14.34; 141.3772;  37.0963; 32.1;15;1.250;4.0;-1.199; 0.004; 1.195; 0.003; 0.365; 0.004;  16.00;45.00; -90.00; 196.00;45.00; -90.00
2017; 4;23;18; 1;14.30; 108.0500;  -8.2600; 66.6;16;5.190;5.1; 4.200;-4.960; 0.750; 2.260; 1.020;-0.125;  96.00;58.00;  86.00; 284.00;32.00;  97.00
2017; 4;23;18;43;16.12; 143.2102;  41.9698; 45.0;15;2.280;4.2;-1.508; 1.357; 0.151; 0.953;-1.356; 0.633; 153.00;48.00; -42.00; 274.00;61.00;-129.00
2017; 4;24; 1; 3;22.60; 112.5200; -50.1800; 16.9;16;2.819;4.9;-2.740; 2.320; 0.420; 1.180;-0.012; 0.430;  96.00;33.00; -78.00; 262.00;58.00; -97.00
2017; 4;24; 6;13;50.80; 125.2400;  -0.3000; 39.0;17;1.355;5.4; 1.020;-0.649;-0.370; 0.229;-0.676; 0.727;  32.00;63.00;  70.00; 250.00;33.00; 123.00
2017; 4;24; 7;14; 8.63; 141.7697;  42.4333;128.0;15;1.090;4.0;-1.011; 0.649; 0.363; 0.022; 0.543; 0.311;  65.00;41.00; -71.00; 220.00;52.00;-106.00
2017; 4;24;10; 9; 1.20; 173.0700; -18.0700; 12.0;16;5.532;5.1;-5.490; 5.120; 0.370; 0.345;-1.480;-0.211; 105.00;43.00; -92.00; 287.00;47.00; -88.00
2017; 4;24;13;58;22.23; 137.9095;  34.8970; 34.5;14;6.780;3.8; 0.449;-1.555; 1.105;-6.152; 2.292;-1.018; 164.00;23.00; 174.00; 260.00;88.00;  67.00
2017; 4;25;11;36;17.10; 167.0200; -14.7700; 98.8;16;2.390;4.9; 1.380;-0.155;-1.220;-0.848;-1.790; 0.417;   3.00;56.00;  37.00; 250.00;60.00; 140.00
2017; 4;25;14;35;18.00;-173.1700; -20.5800; 12.0;17;0.894;5.2; 0.779;-0.044;-0.730; 0.328;-0.305; 0.156;  37.00;56.00; 110.00; 184.00;38.00;  63.00
2017; 4;26; 4;52; 1.00; 128.2000;   1.6100; 94.8;16;3.424;5.0; 2.820;-3.190; 0.360; 0.266; 1.320; 0.948;  88.00;49.00;  60.00; 309.00;49.00; 120.00
2017; 4;26; 7; 2;32.50; 160.7800;  53.7100; 53.4;16;2.696;4.9; 1.870;-0.839;-1.030; 0.632;-1.880; 1.130;  32.00;60.00;  75.00; 240.00;33.00; 114.00
2017; 4;26;17;31;16.80;-178.5400; -18.0600;582.6;17;1.478;5.4;-0.014; 0.845;-0.830; 0.431;-0.462;-1.050;  62.00;40.00;-179.00; 331.00;89.00; -50.00
2017; 4;27;14;46;37.20; 178.7400;  51.2300; 22.0;17;5.569;5.8; 4.100;-4.270; 0.170; 3.050;-1.000; 1.790;  66.00;65.00;  79.00; 271.00;27.00; 112.00
2017; 4;27;18;46;49.30;-173.2800; -16.4700; 66.8;17;2.472;5.5; 1.610;-1.880; 0.260;-0.783; 0.927;-1.300; 140.00;50.00; 139.00; 259.00;59.00;  48.00
2017; 4;27;19;40;24.60; 119.7200; -50.1400; 16.9;16;4.541;5.0;-4.110; 3.590; 0.520;-0.407;-0.907; 2.350; 128.00;57.00; -65.00; 267.00;41.00;-123.00
2017; 4;27;21;27;31.30;  60.7600;  22.4600; 21.0;16;2.750;4.9; 0.349; 2.390;-2.740; 0.425; 0.865;-0.168;  35.00;80.00; 176.00; 126.00;86.00;  10.00
2017; 4;27;23;39; 8.70; 178.7900;  51.2300; 21.0;16;6.072;5.1; 3.990;-4.350; 0.360; 4.070;-0.432; 1.630;  73.00;69.00;  80.00; 278.00;24.00; 114.00
2017; 4;28;20;23;23.30; 124.8900;   5.4900; 31.4;19;2.411;6.9; 2.250;-0.767;-1.490;-0.229; 1.300;-0.387; 154.00;48.00; 105.00; 312.00;44.00;  74.00
2017; 4;29; 8;36;27.01; 127.7998;  24.9605; 70.0;16;1.310;4.7;-1.000; 0.751; 0.249;-0.551; 0.548;-0.551;  50.00;63.00; -98.00; 246.00;28.00; -75.00
2017; 4;29; 8;36;27.70; 127.8200;  24.8000; 12.2;16;1.732;4.8;-1.300; 0.932; 0.360;-1.120; 0.621;-0.132;  73.00;66.00; -76.00; 223.00;28.00;-118.00
2017; 4;29;10; 2;14.50; 111.8700;  -9.7500; 12.0;17;1.926;5.5;-1.960; 1.560; 0.390; 0.655;-0.320;-0.195; 104.00;35.00; -91.00; 285.00;55.00; -89.00
2017; 4;29;11;15;50.90;-151.1700;  63.1000; 27.4;16;3.410;5.0; 0.375; 2.090;-2.460;-1.510; 0.107;-2.040; 220.00;86.00; 131.00; 314.00;41.00;   5.00
2017; 4;29;12;32;32.98; 131.4830;  30.7780; 43.8;17;4.220;5.7;-3.510; 0.758; 2.751; 1.683; 0.559; 2.199;   7.00;26.00;-109.00; 208.00;65.00; -81.00
2017; 4;29;12;32;35.10; 131.4300;  30.8200; 25.9;17;6.019;5.8;-4.890;-0.020; 4.910; 1.840; 0.709; 2.890; 201.00;62.00; -77.00; 355.00;30.00;-113.00
2017; 4;29;13;40;33.83; 131.4435;  30.7718; 36.3;15;4.920;4.4;-0.640; 0.509; 0.132; 3.406; 0.086; 3.506;  81.00; 4.00; -54.00; 224.00;87.00; -92.00
2017; 4;29;16;51; 0.39; 121.0900;  21.1950; 96.0;15;1.510;4.1;-1.424; 1.167; 0.257; 0.367; 0.644; 0.144;  61.00;38.00; -93.00; 244.00;53.00; -88.00
2017; 4;29;17;52;25.50;  99.5000;   0.6700; 12.0;16;1.982;4.8;-1.400;-0.313; 1.710;-0.941; 0.741;-0.039;  46.00;58.00; -52.00; 170.00;48.00;-135.00
2017; 4;29;19;40;51.06; 131.4297;  30.7882; 32.5;15;9.030;4.6;-1.769; 1.050; 0.719; 3.598;-0.217; 8.198;  21.00; 4.00; -92.00; 204.00;86.00; -90.00
2017; 4;29;20;23; 0.28; 131.4698;  30.7700; 40.0;16;1.810;4.8;-1.019; 0.870; 0.149; 1.415;-0.549; 0.279; 140.00;26.00; -42.00; 269.00;73.00;-110.00
2017; 4;29;22;33;31.40; 161.2300; -10.3100;116.1;16;2.415;4.9;-1.550;-0.697; 2.250;-1.260;-0.301;-0.461;  25.00;60.00; -48.00; 144.00;50.00;-139.00
2017; 4;29;23;49;19.90; 145.8400;  18.6800;204.7;16;4.130;5.0; 2.550;-0.576;-1.970; 0.462; 1.610; 3.000; 123.00;30.00;  43.00; 355.00;70.00; 113.00
2017; 4;30; 1;57;22.65; 121.7147;  21.4345;142.0;16;5.190;5.1;-0.524;-1.893; 2.417; 2.460;-3.131;-3.411; 113.00;88.00; 137.00; 205.00;47.00;   3.00
2017; 4;30; 1;57;24.10; 121.7100;  21.3300;110.0;16;8.400;5.2; 2.260;-4.890; 2.640; 5.170;-5.000;-1.330; 102.00;80.00; 136.00; 202.00;47.00;  14.00
2017; 4;30;10;30;32.68; 140.1710;  35.6602; 65.4;15;1.870;4.1; 0.002; 0.478;-0.481;-0.007;-0.380; 1.807; 253.00;14.00; 167.00; 356.00;87.00;  76.00
2017; 4;30;12;22;49.20;-175.8100; -28.7200; 13.1;17;1.419;5.4;-1.330;-0.041; 1.370;-0.183; 0.340;-0.223;  19.00;51.00; -82.00; 187.00;40.00; -99.00
2017; 4;30;14;42;35.92; 143.0710;  42.3230; 52.5;17;1.240;5.3; 0.994;-0.343;-0.651; 0.255;-0.539; 0.651;  28.00;62.00;  81.00; 227.00;29.00; 106.00
2017; 4;30;14;42;36.40; 143.2100;  42.2300; 58.0;17;1.642;5.4; 1.400;-0.609;-0.790; 0.355;-0.760; 0.718;  34.00;60.00;  82.00; 229.00;31.00; 103.00
2017; 4;30;16;27;54.00; 145.5700;  -3.3200; 14.4;16;2.618;4.9; 0.070;-0.013;-0.050; 0.197; 2.610; 0.025;   0.00;86.00; 179.00;  90.00;89.00;   4.00
2017; 4;30;18;49;44.31; 131.4737;  30.7612; 34.5;15;6.540;4.5; 0.567;-1.126; 0.559; 3.961;-1.651; 4.934;  37.00;85.00;  79.00; 284.00;12.00; 156.00
2017; 4;30;21;24;32.13; 143.0997;  42.6130;103.4;14;5.960;3.8;-1.112; 1.111; 0.000; 5.548; 1.675; 0.969;  17.00;15.00;-153.00; 260.00;83.00; -77.00
2017; 5; 2;10;29;21.03; 141.9185;  41.5845; 65.6;14;6.260;3.8; 3.877;-0.307;-3.570; 1.820;-1.050; 4.566;  21.00;71.00;  93.00; 192.00;19.00;  82.00
2017; 5; 4; 4;44;28.72; 131.5042;  30.7863; 43.0;16;1.280;4.7;-0.637; 0.572; 0.065; 0.452; 0.481; 0.908;  86.00;26.00; -40.00; 213.00;74.00;-110.00
2017; 5; 4; 5;22;25.35; 130.7560;  32.6818; 10.7;14;9.190;3.9;-5.408; 4.514; 0.893;-6.148; 4.635; 0.363;  82.00;69.00; -63.00; 208.00;34.00;-139.00
2017; 5; 4;19;20;23.36; 146.8733;  43.5777; 39.5;15;1.380;4.0; 0.600;-0.138;-0.462;-1.035;-0.237;-0.698;  13.00;15.00;  52.00; 233.00;78.00; 100.00
2017; 5; 5; 5; 7;29.22; 121.5773;  23.3962; 20.7;15;1.350;4.0; 0.415; 0.884;-1.299; 0.242;-0.126;-0.802;  49.00;49.00; 170.00; 146.00;82.00;  41.00
2017; 5; 5;13;38;11.91; 143.4858;  44.9803;278.0;15;1.080;4.0; 0.563; 0.061;-0.624;-0.354; 0.402;-0.731; 189.00;72.00; 120.00; 307.00;34.00;  33.00
2017; 5; 6; 8;18;54.52; 141.8423;  39.7590; 59.6;15;1.590;4.1; 1.048;-0.227;-0.821; 0.428;-0.219; 1.178;  20.00;71.00;  91.00; 197.00;19.00;  88.00
2017; 5; 6;14;23;16.41; 140.7890;  33.2715; 57.1;16;2.630;4.9; 1.576; 0.610;-2.186;-1.068; 0.339; 1.373; 200.00;32.00; 135.00; 330.00;68.00;  66.00
2017; 5; 6;18; 2;42.61; 124.4247;  25.9520;163.0;15;1.300;4.0;-0.626;-0.454; 1.080; 0.061;-1.031;-0.232;  18.00;88.00; -10.00; 108.00;80.00;-178.00
2017; 5; 6;19;11;31.05; 139.2055;  43.2000;227.1;15;2.550;4.2;-1.245; 1.804;-0.558; 0.913;-1.465; 0.971; 151.00;54.00; -31.00; 260.00;65.00;-140.00
2017; 5; 6;20; 0;20.60; 141.0967;  36.4760; 44.1;14;9.760;3.9; 1.797;-0.828;-0.969; 7.798;-5.650; 0.235;  85.00;83.00; 125.00; 184.00;35.00;  11.00
2017; 5; 8;22;27;57.89; 141.3915;  37.2273; 23.7;14;6.520;3.8;-6.100; 1.639; 4.462; 0.363; 2.793; 2.171;  39.00;36.00; -78.00; 204.00;55.00; -99.00
2017; 5; 9; 1;54;15.25; 126.3262;  24.3770; 78.7;18;1.250;6.0;-0.057; 0.257;-0.200;-0.322; 1.191;-0.031; 185.00;75.00; 178.00; 276.00;88.00;  15.00
2017; 5; 9;19;15;50.50; 124.9733;  25.8522;105.0;16;5.430;5.1; 0.289;-1.240; 0.952;-5.235; 0.162;-1.107; 139.00; 7.00; 151.00; 257.00;86.00;  83.00
2017; 5;10;10;42;36.99; 126.2460;  24.4395; 81.5;15;2.420;4.2; 0.026; 0.439;-0.464;-0.590; 2.171;-0.809; 184.00;80.00; 160.00; 278.00;70.00;  10.00
2017; 5;10;21;13;19.97; 138.6655;  34.5782;226.5;15;1.620;4.1; 0.829;-0.325;-0.505;-0.441;-0.308;-1.355;  46.00;15.00; 114.00; 201.00;76.00;  84.00
2017; 5;11;11;21;25.17; 130.6043;  32.7345; 13.0;15;3.850;4.3;-2.745; 3.701;-0.956; 1.087; 0.156; 1.603; 115.00;42.00; -46.00; 242.00;61.00;-122.00
